Year,Month,Day,Hr1,Hr2,Hr3,Hr4,Hr5,Hr6,Hr7,Hr8,Hr9,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25
2021,12,11,14970,14443,14102,13920,13925,14198,14814,15499,16193,16779,17107,17229,17188,17079,17007,17073,17653,17980,17755,17266,16795,16316,15692,14874,
2021,12,12,14138,13679,13434,13326,13376,13680,14176,14761,15237,15227,15221,15195,15231,15379,15719,16393,17542,18644,18629,18372,18037,17361,16367,15414,
2021,12,13,14696,14276,14036,13987,14242,15109,16549,17746,17907,17968,17635,17134,16913,16987,17227,17809,18874,20007,19815,19411,18818,17958,16786,15667,
2021,12,14,14829,14317,14098,14015,14276,15120,16626,17758,17850,17503,17128,16857,16651,16716,17014,17682,18829,19964,19883,19502,18945,18099,16990,15856,
2021,12,15,15119,14622,14373,14337,14620,15486,16995,18079,18319,18329,18194,18083,18083,18277,18502,18858,19655,20130,19809,19307,18640,17735,16565,15416,
2021,12,16,14563,14016,13690,13550,13742,14483,15891,16971,17340,17283,17023,16817,16710,16870,17103,17446,18355,19045,18842,18418,17872,17037,15938,14906,
2021,12,17,14051,13532,13237,13167,13368,14144,15570,16674,16894,16707,16442,16263,16233,16413,16666,17206,18133,18853,18650,18267,17817,17259,16363,15388,
2021,12,18,14659,14112,13782,13629,13663,13985,14615,15447,16251,16949,17407,17708,17811,17833,17825,17941,18554,18992,18815,18431,17967,17378,16563,15653,
2021,12,19,14866,14330,14019,13841,13869,14147,14691,15341,16095,16746,17007,17177,17303,17298,17393,17768,18742,19835,19870,19672,19289,18632,17664,16701,
2021,12,20,15977,15542,15334,15324,15614,16501,17976,19101,19351,19272,19005,18770,18541,18395,18562,19023,20053,21146,20995,20590,19956,19074,17853,16696,
2021,12,21,15858,15324,15029,14950,15176,15981,17391,18519,18874,18824,18547,18338,18146,18091,18182,18580,19575,20510,20379,19955,19366,18545,17362,16246,
2021,12,22,15368,14826,14560,14473,14680,15463,16804,17951,18461,18603,18477,18155,18163,18310,18511,18898,19887,20853,20736,20409,19863,19094,17974,16896,
2021,12,23,16067,15528,15246,15193,15409,16153,17393,18450,18846,18809,18649,18530,18485,18497,18568,18991,19969,20851,20684,20294,19792,19050,18057,17055,
2021,12,24,16128,15519,15120,15001,15080,15425,16079,16825,17578,18166,18415,18398,18118,17727,17652,17871,18587,19114,18795,18319,17918,17437,16777,15992,
2021,12,25,15244,14668,14278,14046,13993,14139,14569,15122,15762,16319,16652,16907,16949,16769,16559,16612,17078,17384,17203,16995,16736,16336,15716,14995,
2021,12,26,14302,13790,13519,13378,13437,13700,14165,14657,15115,15431,15606,15772,15963,16151,16353,16698,17614,18516,18473,18203,17796,17217,16394,15576,
2021,12,27,14909,14497,14293,14264,14505,15172,16194,17155,17968,18676,19173,19271,19252,19154,19229,19347,20013,20580,20281,19749,19125,18273,17215,16196,
2021,12,28,15360,14804,14499,14367,14489,15066,16112,17079,17512,17611,17669,17704,17883,18088,18260,18487,19283,19861,19587,19105,18489,17726,16711,15719,
2021,12,29,14951,14474,14197,14088,14234,14852,15866,16846,17508,18040,18368,18476,18501,18510,18540,18648,19272,19803,19478,18977,18376,17597,16583,15544,
2021,12,30,14796,14277,13921,13806,13967,14539,15510,16515,17154,17579,17756,17884,17850,17853,17838,17924,18576,19267,19031,18512,17946,17213,16321,15341,
2021,12,31,14497,13948,13616,13464,13523,13897,14552,15202,15731,16125,16317,16468,16561,16548,16690,17005,17706,18392,18111,17580,17002,16415,15767,15162,
